1,"ïΩê¨ÇVîNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj"
2,"ëÊ6ï\Å@ê¢ë—ÇÃâ∆ë∞óﬁå^Åi6ãÊï™Åjï àÍî ê¢ë—êîÅCàÍî ê¢ë—êlàıãyÇ—êeë∞êlàıÅi6çŒñ¢ñûÅE18çŒñ¢ñûÅE65çŒà»è„êeë∞ÇÃÇ¢ÇÈàÍî ê¢ë—Å|ì¡åfÅj"
3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
810,"25202","102004","ïFç™és","ñxí¨",50,162,162,3.24,14,62,20,25,102,46,12,34,20,46,158,158,3.4347826087,14,62,20,25,102,46,10,32,18,38,120,120,3.1578947368,10,41,14,20,75,36,7,17,12,10,20,20,2,-,-,-,-,-,-,4,8,8,21,83,83,3.9523809524,10,41,14,16,65,32,1,4,2,7,17,17,2.4285714286,-,-,-,4,10,4,2,5,2,8,38,38,4.75,4,21,6,5,27,10,3,15,6,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,1,-,-,-,-,-,-,2,2,2
811,"25202","1030","ïFç™és","çLñÏí¨",145,421,421,2.9034482759,24,117,36,49,222,90,64,177,86,114,390,390,3.4210526316,24,117,36,49,222,90,46,159,68,85,244,244,2.8705882353,12,52,16,28,108,53,27,59,42,29,58,58,2,-,-,-,-,-,-,17,34,29,36,139,139,3.8611111111,11,50,15,23,94,44,4,13,6,20,47,47,2.35,1,2,1,5,14,9,6,12,7,29,146,146,5.0344827586,12,65,20,21,114,37,19,100,26,-,-,-,-,-,-,-,-,-,-,-,-,-,31,31,31,1,-,-,-,-,-,-,18,18,18
812,"25202","103001","ïFç™és","çLñÏí¨",26,83,83,3.1923076923,6,28,9,13,49,22,7,16,12,25,82,82,3.28,6,28,9,13,49,22,6,15,11,20,60,60,3,4,18,6,11,39,19,4,8,8,6,12,12,2,-,-,-,-,-,-,4,8,8,9,33,33,3.6666666667,4,18,6,9,33,15,-,-,-,5,15,15,3,-,-,-,2,6,4,-,-,-,5,22,22,4.4,2,10,3,2,10,3,2,7,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,1,1,1
813,"25202","103002","ïFç™és","çLñÏí¨",1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
814,"25202","103004","ïFç™és","çLñÏí¨",9,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
815,"25202","103005","ïFç™és","çLñÏí¨",16,47,47,2.9375,2,8,2,5,24,8,8,25,10,12,43,43,3.5833333333,2,8,2,5,24,8,6,23,8,9,28,28,3.1111111111,2,8,2,4,16,6,3,8,5,1,2,2,2,-,-,-,-,-,-,1,2,2,5,20,20,4,1,6,1,3,14,5,2,6,3,3,6,6,2,1,2,1,1,2,1,-,-,-,3,15,15,5,-,-,-,1,8,2,3,15,3,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,1,-,-,-,-,-,-,2,2,2
816,"25202","103006","ïFç™és","çLñÏí¨",34,105,105,3.0882352941,5,23,8,11,53,20,18,57,22,28,99,99,3.5357142857,5,23,8,11,53,20,15,54,19,21,62,62,2.9523809524,2,8,3,4,16,8,9,20,11,5,10,10,2,-,-,-,-,-,-,4,8,5,11,42,42,3.8181818182,2,8,3,4,16,8,1,4,2,5,10,10,2,-,-,-,-,-,-,4,8,4,7,37,37,5.2857142857,3,15,5,7,37,12,6,34,8,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,6,1,-,-,-,-,-,-,3,3,3
817,"25202","103007","ïFç™és","çLñÏí¨",35,99,99,2.8285714286,6,32,11,12,58,23,14,48,21,25,89,89,3.56,6,32,11,12,58,23,11,45,18,16,41,41,2.5625,2,8,3,5,18,9,5,11,9,8,16,16,2,-,-,-,-,-,-,4,8,8,4,15,15,3.75,2,8,3,3,12,5,1,3,1,4,10,10,2.5,-,-,-,2,6,4,-,-,-,9,48,48,5.3333333333,4,24,8,7,40,14,6,34,9,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10,10,1,-,-,-,-,-,-,3,3,3
818,"25202","103008","ïFç™és","çLñÏí¨",24,71,71,2.9583333333,5,26,6,8,38,17,12,25,16,19,66,66,3.4736842105,5,26,6,8,38,17,7,20,11,14,42,42,3,2,10,2,4,19,11,5,10,8,6,12,12,2,-,-,-,-,-,-,4,8,6,6,26,26,4.3333333333,2,10,2,4,19,11,-,-,-,2,4,4,2,-,-,-,-,-,-,1,2,2,5,24,24,4.8,3,16,4,4,19,6,2,10,3,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,5,1,-,-,-,-,-,-,5,5,5
819,"25202","1040","ïFç™és","å¢ï˚í¨",243,780,779,3.2057613169,30,154,37,85,406,157,109,362,147,204,741,740,3.6274509804,30,154,37,85,406,157,88,341,126,136,407,407,2.9926470588,12,47,14,44,177,81,34,78,56,42,84,84,2,-,-,-,-,-,-,20,40,37,74,273,273,3.6891891892,12,47,14,36,153,69,9,28,14,20,50,50,2.5,-,-,-,8,24,12,5,10,5,68,334,333,4.8970588235,18,107,23,41,229,76,54,263,70,-,-,-,-,-,-,-,-,-,-,-,-,-,39,39,39,1,-,-,-,-,-,-,21,21,21
820,"25202","104001","ïFç™és","å¢ï˚í¨",88,321,321,3.6477272727,15,86,18,36,196,70,59,225,79,73,306,306,4.1917808219,15,86,18,36,196,70,50,216,70,31,89,89,2.8709677419,2,8,3,8,33,14,13,29,20,10,20,20,2,-,-,-,-,-,-,7,14,13,17,60,60,3.5294117647,2,8,3,8,33,14,3,9,4,4,9,9,2.25,-,-,-,-,-,-,3,6,3,42,217,217,5.1666666667,13,78,15,28,163,56,37,187,50,-,-,-,-,-,-,-,-,-,-,-,-,-,15,15,15,1,-,-,-,-,-,-,9,9,9
821,"25202","104002","ïFç™és","å¢ï˚í¨",17,54,54,3.1764705882,1,5,1,5,26,8,8,23,12,15,52,52,3.4666666667,1,5,1,5,26,8,6,21,10,11,33,33,3,1,5,1,3,16,6,4,9,7,7,14,14,2,-,-,-,-,-,-,3,6,5,4,19,19,4.75,1,5,1,3,16,6,1,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,4,19,19,4.75,-,-,-,2,10,2,2,12,3,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,1,-,-,-,-,-,-,2,2,2
822,"25202","104003","ïFç™és","å¢ï˚í¨",36,110,110,3.0555555556,3,13,3,9,40,18,14,44,21,33,107,107,3.2424242424,3,13,3,9,40,18,13,43,20,26,75,75,2.8846153846,2,7,2,7,28,15,7,17,14,9,18,18,2,-,-,-,-,-,-,4,8,8,14,50,50,3.5714285714,2,7,2,6,26,14,3,9,6,3,7,7,2.3333333333,-,-,-,1,2,1,-,-,-,7,32,32,4.5714285714,1,6,1,2,12,3,6,26,6,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,1,-,-,-,-,-,-,1,1,1
823,"25202","104004","ïFç™és","å¢ï˚í¨",40,127,127,3.175,5,27,8,13,64,27,17,44,21,32,119,119,3.71875,5,27,8,13,64,27,11,38,15,24,78,78,3.25,2,9,2,7,32,15,6,15,9,6,12,12,2,-,-,-,-,-,-,3,6,6,15,58,58,3.8666666667,2,9,2,6,28,14,2,7,2,3,8,8,2.6666666667,-,-,-,1,4,1,1,2,1,8,41,41,5.125,3,18,6,6,32,12,5,23,6,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8,8,1,-,-,-,-,-,-,6,6,6
824,"25202","104005","ïFç™és","å¢ï˚í¨",24,65,64,2.6666666667,1,4,2,7,26,11,6,11,7,20,61,60,3,1,4,2,7,26,11,4,9,5,16,48,48,3,1,4,2,5,19,9,3,6,4,4,8,8,2,-,-,-,-,-,-,2,4,3,9,33,33,3.6666666667,1,4,2,4,16,8,-,-,-,3,7,7,2.3333333333,-,-,-,1,3,1,1,2,1,4,13,12,3,-,-,-,2,7,2,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,1,-,-,-,-,-,-,2,2,2
825,"25202","104006","ïFç™és","å¢ï˚í¨",38,103,103,2.7105263158,5,19,5,15,54,23,5,15,7,31,96,96,3.0967741935,5,19,5,15,54,23,4,14,6,28,84,84,3,4,14,4,14,49,22,1,2,2,6,12,12,2,-,-,-,-,-,-,1,2,2,15,53,53,3.5333333333,4,14,4,9,34,13,-,-,-,7,19,19,2.7142857143,-,-,-,5,15,9,-,-,-,3,12,12,4,1,5,1,1,5,1,3,12,4,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,7,1,-,-,-,-,-,-,1,1,1
826,"25202","1050","ïFç™és","ñ@émí¨",35,117,117,3.3428571429,5,31,9,8,48,14,24,86,30,29,111,111,3.8275862069,5,31,9,8,48,14,18,80,24,13,36,36,2.7692307692,1,5,3,1,5,3,2,5,4,4,8,8,2,-,-,-,-,-,-,1,2,2,8,26,26,3.25,1,5,3,1,5,3,1,3,2,1,2,2,2,-,-,-,-,-,-,-,-,-,16,75,75,4.6875,4,26,6,7,43,11,16,75,20,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,6,1,-,-,-,-,-,-,6,6,6
827,"25202","1060","ïFç™és","ê¥çËí¨",496,1777,1777,3.5826612903,84,406,111,258,1178,511,134,563,187,440,1721,1721,3.9113636364,84,406,111,258,1178,511,126,555,179,328,1126,1126,3.4329268293,56,230,75,187,760,360,36,78,53,67,134,134,2,-,-,-,-,-,-,23,46,37,237,931,931,3.9282700422,56,230,75,177,730,343,6,18,9,24,61,61,2.5416666667,-,-,-,10,30,17,7,14,7,112,595,595,5.3125,28,176,36,71,418,151,90,477,126,-,-,-,-,-,-,-,-,-,-,-,-,-,56,56,56,1,-,-,-,-,-,-,8,8,8
828,"25202","106001","ïFç™és","ê¥çËí¨",130,541,541,4.1615384615,21,127,29,52,299,107,82,361,119,124,535,535,4.314516129,21,127,29,52,299,107,78,357,115,54,159,159,2.9444444444,3,15,5,11,49,24,19,41,30,22,44,44,2,-,-,-,-,-,-,13,26,22,28,105,105,3.75,3,15,5,10,45,23,3,9,5,4,10,10,2.5,-,-,-,1,4,1,3,6,3,70,376,376,5.3714285714,18,112,24,41,250,83,59,316,85,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,6,1,-,-,-,-,-,-,4,4,4
829,"25202","106002","ïFç™és","ê¥çËí¨",31,117,117,3.7741935484,4,23,5,12,66,27,19,71,27,28,114,114,4.0714285714,4,23,5,12,66,27,17,69,25,15,41,41,2.7333333333,1,4,2,3,12,5,8,16,12,7,14,14,2,-,-,-,-,-,-,7,14,11,7,25,25,3.5714285714,1,4,2,3,12,5,-,-,-,1,2,2,2,-,-,-,-,-,-,1,2,1,13,73,73,5.6153846154,3,19,3,9,54,22,9,53,13,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,1,-,-,-,-,-,-,2,2,2
830,"25202","106003","ïFç™és","ê¥çËí¨",79,283,283,3.582278481,13,60,21,49,211,101,4,16,4,74,278,278,3.7567567568,13,60,21,49,211,101,3,15,3,68,248,248,3.6470588235,12,53,19,45,189,91,-,-,-,10,20,20,2,-,-,-,-,-,-,-,-,-,53,217,217,4.0943396226,12,53,19,44,187,90,-,-,-,5,11,11,2.2,-,-,-,1,2,1,-,-,-,6,30,30,5,1,7,2,4,22,10,3,15,3,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,5,1,-,-,-,-,-,-,1,1,1
831,"25202","106004","ïFç™és","ê¥çËí¨",83,307,307,3.6987951807,14,60,17,58,237,111,11,42,15,80,304,304,3.8,14,60,17,58,237,111,10,41,14,74,274,274,3.7027027027,12,48,14,52,207,101,4,11,5,7,14,14,2,-,-,-,-,-,-,1,2,1,61,240,240,3.9344262295,12,48,14,47,191,90,3,9,4,6,20,20,3.3333333333,-,-,-,5,16,11,-,-,-,6,30,30,5,2,12,3,6,30,10,6,30,9,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,1,-,-,-,-,-,-,1,1,1
832,"25202","106005","ïFç™és","ê¥çËí¨",75,277,277,3.6933333333,22,92,24,50,211,101,9,43,13,74,276,276,3.7297297297,22,92,24,50,211,101,9,43,13,63,219,219,3.4761904762,19,73,21,43,171,83,1,2,2,13,26,26,2,-,-,-,-,-,-,1,2,2,48,188,188,3.9166666667,19,73,21,41,166,81,-,-,-,2,5,5,2.5,-,-,-,2,5,2,-,-,-,11,57,57,5.1818181818,3,19,3,7,40,18,8,41,11,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-,-
833,"25202","106006","ïFç™és","ê¥çËí¨",29,97,97,3.3448275862,1,4,1,16,65,27,5,16,5,26,94,94,3.6153846154,1,4,1,16,65,27,5,16,5,23,82,82,3.5652173913,1,4,1,15,60,25,2,4,2,2,4,4,2,-,-,-,-,-,-,-,-,-,19,74,74,3.8947368421,1,4,1,15,60,25,-,-,-,2,4,4,2,-,-,-,-,-,-,2,4,2,3,12,12,4,-,-,-,1,5,2,3,12,3,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,1,-,-,-,-,-,-,-,-,-
834,"25202","106007","ïFç™és","ê¥çËí¨",69,155,155,2.2463768116,9,40,14,21,89,37,4,14,4,34,120,120,3.5294117647,9,40,14,21,89,37,4,14,4,31,103,103,3.3225806452,8,33,13,18,72,31,2,4,2,6,12,12,2,-,-,-,-,-,-,1,2,1,21,82,82,3.9047619048,8,33,13,17,69,29,-,-,-,4,9,9,2.25,-,-,-,1,3,2,1,2,1,3,17,17,5.6666666667,1,7,1,3,17,6,2,10,2,-,-,-,-,-,-,-,-,-,-,-,-,-,35,35,35,1,-,-,-,-,-,-,-,-,-
835,"25202","106008","ïFç™és","ê¥çËí¨",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
836,"25202","1070","ïFç™és","âÍìcéRí¨",203,654,654,3.2216748768,39,172,53,81,389,153,59,277,92,149,600,600,4.0268456376,39,172,53,81,389,153,59,277,92,96,310,310,3.2291666667,25,90,33,48,193,88,14,32,23,28,56,56,2,-,-,-,-,-,-,8,16,15,64,244,244,3.8125,25,90,33,47,189,86,4,12,6,4,10,10,2.5,-,-,-,1,4,2,2,4,2,53,290,290,5.4716981132,14,82,20,33,196,65,45,245,69,-,-,-,-,-,-,-,-,-,-,-,-,-,54,54,54,1,-,-,-,-,-,-,-,-,-
837,"25202","107001","ïFç™és","âÍìcéRí¨",21,78,78,3.7142857143,3,16,5,9,44,15,8,34,13,19,76,76,4,3,16,5,9,44,15,8,34,13,10,28,28,2.8,1,3,1,3,11,5,2,4,3,4,8,8,2,-,-,-,-,-,-,1,2,2,5,18,18,3.6,1,3,1,3,11,5,-,-,-,1,2,2,2,-,-,-,-,-,-,1,2,1,9,48,48,5.3333333333,2,13,4,6,33,10,6,30,10,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,1,-,-,-,-,-,-,-,-,-
838,"25202","107002","ïFç™és","âÍìcéRí¨",19,86,86,4.5263157895,4,21,6,10,58,19,14,65,23,19,86,86,4.5263157895,4,21,6,10,58,19,14,65,23,8,24,24,3,1,4,2,2,9,3,4,10,6,1,2,2,2,-,-,-,-,-,-,1,2,2,5,18,18,3.6,1,4,2,2,9,3,2,6,3,2,4,4,2,-,-,-,-,-,-,1,2,1,11,62,62,5.6363636364,3,17,4,8,49,16,10,55,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
839,"25202","107003","ïFç™és","âÍìcéRí¨",24,119,119,4.9583333333,5,28,8,12,71,24,20,103,34,24,119,119,4.9583333333,5,28,8,12,71,24,20,103,34,7,20,20,2.8571428571,1,4,2,2,8,4,4,9,8,3,6,6,2,-,-,-,-,-,-,3,6,6,3,10,10,3.3333333333,1,4,2,1,4,2,1,3,2,1,4,4,4,-,-,-,1,4,2,-,-,-,17,99,99,5.8235294118,4,24,6,10,63,20,16,94,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
840,"25202","107004","ïFç™és","âÍìcéRí¨",33,125,125,3.7878787879,7,37,9,13,70,31,15,65,19,28,120,120,4.2857142857,7,37,9,13,70,31,15,65,19,14,49,49,3.5,2,9,3,5,25,14,4,9,6,4,8,8,2,-,-,-,-,-,-,3,6,5,10,41,41,4.1,2,9,3,5,25,14,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,14,71,71,5.0714285714,5,28,6,8,45,17,11,56,13,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,5,1,-,-,-,-,-,-,-,-,-
841,"25202","107005","ïFç™és","âÍìcéRí¨",106,246,246,2.320754717,20,70,25,37,146,64,2,10,3,59,199,199,3.3728813559,20,70,25,37,146,64,2,10,3,57,189,189,3.3157894737,20,70,25,36,140,62,-,-,-,16,32,32,2,-,-,-,-,-,-,-,-,-,41,157,157,3.8292682927,20,70,25,36,140,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,10,10,5,-,-,-,1,6,2,2,10,3,-,-,-,-,-,-,-,-,-,-,-,-,-,47,47,47,1,-,-,-,-,-,-,-,-,-
842,"25202","1080","ïFç™és","êÁêqí¨",29,104,104,3.5862068966,2,11,3,11,60,19,18,72,28,25,100,100,4,2,11,3,11,60,19,16,70,26,14,39,39,2.7857142857,-,-,-,1,4,2,6,14,11,5,10,10,2,-,-,-,-,-,-,3,6,6,7,24,24,3.4285714286,-,-,-,1,4,2,1,3,2,2,5,5,2.5,-,-,-,-,-,-,2,5,3,11,61,61,5.5454545455,2,11,3,10,56,17,10,56,15,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,1,-,-,-,-,-,-,2,2,2
843,"25202","1090","ïFç™és","ëæì∞í¨",51,180,180,3.5294117647,8,40,10,21,105,38,29,102,42,48,177,177,3.6875,8,40,10,21,105,38,27,100,40,30,89,89,2.9666666667,2,7,2,9,37,14,12,26,20,12,24,24,2,-,-,-,-,-,-,9,18,16,16,60,60,3.75,2,7,2,9,37,14,2,6,3,2,5,5,2.5,-,-,-,-,-,-,1,2,1,18,88,88,4.8888888889,6,33,8,12,68,24,15,74,20,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,1,-,-,-,-,-,-,2,2,2
844,"25202","1100","ïFç™és","à¿êHíÜí¨",71,283,283,3.985915493,13,69,17,35,179,68,38,179,55,67,279,279,4.1641791045,13,69,17,35,179,68,36,177,53,34,108,108,3.1764705882,5,20,7,14,59,25,3,6,5,12,24,24,2,-,-,-,-,-,-,3,6,5,21,82,82,3.9047619048,5,20,7,14,59,25,-,-,-,1,2,2,2,-,-,-,-,-,-,-,-,-,33,171,171,5.1818181818,8,49,10,21,120,43,33,171,48,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,1,-,-,-,-,-,-,2,2,2
845,"25202","1110","ïFç™és","ûæí¨",88,279,279,3.1704545455,14,67,20,31,151,58,32,124,41,66,257,257,3.8939393939,14,67,20,31,151,58,25,117,34,44,141,141,3.2045454545,6,22,9,16,63,29,7,19,11,9,18,18,2,-,-,-,-,-,-,3,6,6,31,112,112,3.6129032258,6,22,9,14,56,27,4,13,5,4,11,11,2.75,-,-,-,2,7,2,-,-,-,22,116,116,5.2727272727,8,45,11,15,88,29,18,98,23,-,-,-,-,-,-,-,-,-,-,-,-,-,22,22,22,1,-,-,-,-,-,-,7,7,7
846,"25202","1120","ïFç™és","éOí√í¨",61,258,258,4.2295081967,8,46,9,32,172,63,38,188,54,56,253,253,4.5178571429,8,46,9,32,172,63,37,187,53,23,73,73,3.1739130435,-,-,-,8,32,15,6,14,9,5,10,10,2,-,-,-,-,-,-,3,6,6,16,59,59,3.6875,-,-,-,8,32,15,2,6,2,2,4,4,2,-,-,-,-,-,-,1,2,1,33,180,180,5.4545454545,8,46,9,24,140,48,31,173,44,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,5,1,-,-,-,-,-,-,1,1,1
847,"25202","1130","ïFç™és","äCê£í¨",48,180,180,3.75,7,40,8,17,95,30,31,124,38,38,170,170,4.4736842105,7,40,8,17,95,30,27,120,34,15,54,54,3.6,-,-,-,2,12,5,6,16,10,3,6,6,2,-,-,-,-,-,-,3,6,6,12,48,48,4,-,-,-,2,12,5,3,10,4,-,-,-,-,-,-,-,-,-,-,-,-,-,23,116,116,5.0434782609,7,40,8,15,83,25,21,104,24,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10,10,1,-,-,-,-,-,-,4,4,4
848,"25202","1140","ïFç™és","ã‡ëÚí¨",184,707,707,3.8423913043,26,138,37,82,427,160,83,376,122,173,696,696,4.0231213873,26,138,37,82,427,160,79,372,118,100,300,300,3,9,35,12,32,128,55,20,45,32,31,62,62,2,-,-,-,-,-,-,12,24,22,56,210,210,3.75,9,35,12,32,128,55,3,11,5,13,28,28,2.1538461538,-,-,-,-,-,-,5,10,5,73,396,396,5.4246575342,17,103,25,50,299,105,59,327,86,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11,11,1,-,-,-,-,-,-,4,4,4
849,"25202","114001","ïFç™és","ã‡ëÚí¨",22,99,99,4.5,2,12,2,14,77,26,16,78,24,21,98,98,4.6666666667,2,12,2,14,77,26,15,77,23,7,20,20,2.8571428571,-,-,-,3,12,5,2,4,4,2,4,4,2,-,-,-,-,-,-,2,4,4,3,12,12,4,-,-,-,3,12,5,-,-,-,2,4,4,2,-,-,-,-,-,-,-,-,-,14,78,78,5.5714285714,2,12,2,11,65,21,13,73,19,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,1,1,1
850,"25202","114002","ïFç™és","ã‡ëÚí¨",70,276,276,3.9428571429,11,61,16,27,146,53,34,161,52,66,272,272,4.1212121212,11,61,16,27,146,53,34,161,52,31,89,89,2.8709677419,3,11,5,8,31,13,8,19,12,8,16,16,2,-,-,-,-,-,-,4,8,7,15,55,55,3.6666666667,3,11,5,8,31,13,1,5,2,8,18,18,2.25,-,-,-,-,-,-,3,6,3,35,183,183,5.2285714286,8,50,11,19,115,40,26,142,40,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,1,-,-,-,-,-,-,-,-,-
851,"25202","114003","ïFç™és","ã‡ëÚí¨",31,130,130,4.1935483871,5,28,9,16,93,35,20,90,30,28,127,127,4.5357142857,5,28,9,16,93,35,18,88,28,14,42,42,3,1,4,1,3,12,5,6,14,10,4,8,8,2,-,-,-,-,-,-,3,6,6,9,32,32,3.5555555556,1,4,1,3,12,5,2,6,3,1,2,2,2,-,-,-,-,-,-,1,2,1,14,85,85,6.0714285714,4,24,8,13,81,30,12,74,18,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,1,-,-,-,-,-,-,2,2,2
852,"25202","114004","ïFç™és","ã‡ëÚí¨",61,202,202,3.3114754098,8,37,10,25,111,46,13,47,16,58,199,199,3.4310344828,8,37,10,25,111,46,12,46,15,48,149,149,3.1041666667,5,20,6,18,73,32,4,8,6,17,34,34,2,-,-,-,-,-,-,3,6,5,29,111,111,3.8275862069,5,20,6,18,73,32,-,-,-,2,4,4,2,-,-,-,-,-,-,1,2,1,10,50,50,5,3,17,4,7,38,14,8,38,9,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,1,-,-,-,-,-,-,1,1,1
853,"25202","1150","ïFç™és","àÓïîí¨",398,1063,1063,2.6708542714,41,199,59,121,542,221,100,376,126,249,914,914,3.6706827309,41,199,59,120,541,220,87,363,113,178,571,571,3.2078651685,25,103,35,78,307,141,26,62,41,44,88,88,2,-,-,-,-,-,-,14,28,26,108,420,420,3.8888888889,25,103,35,68,281,128,6,20,9,26,63,63,2.4230769231,-,-,-,10,26,13,6,14,6,71,343,343,4.8309859155,16,96,24,42,234,79,61,301,72,-,-,-,-,-,-,-,-,-,-,-,-,-,149,149,149,1,-,-,-,1,1,1,13,13,13
854,"25202","115001","ïFç™és","àÓïîí¨",92,333,333,3.6195652174,9,49,13,33,169,65,57,214,72,80,321,321,4.0125,9,49,13,33,169,65,49,206,64,41,132,132,3.2195121951,2,9,4,10,41,19,14,35,23,9,18,18,2,-,-,-,-,-,-,7,14,13,26,99,99,3.8076923077,2,9,4,9,38,17,4,13,7,6,15,15,2.5,-,-,-,1,3,2,3,8,3,39,189,189,4.8461538462,7,40,9,23,128,46,35,171,41,-,-,-,-,-,-,-,-,-,-,-,-,-,12,12,12,1,-,-,-,-,-,-,8,8,8
855,"25202","115002","ïFç™és","àÓïîí¨",193,510,510,2.6424870466,20,97,30,63,269,112,32,120,41,122,439,439,3.5983606557,20,97,30,62,268,111,27,115,36,102,334,334,3.2745098039,14,59,20,49,194,89,9,21,15,25,50,50,2,-,-,-,-,-,-,7,14,13,63,248,248,3.9365079365,14,59,20,41,173,79,2,7,2,14,36,36,2.5714285714,-,-,-,8,21,10,-,-,-,20,105,105,5.25,6,38,10,13,74,22,18,94,21,-,-,-,-,-,-,-,-,-,-,-,-,-,71,71,71,1,-,-,-,1,1,1,5,5,5
856,"25202","115003","ïFç™és","àÓïîí¨",34,49,49,1.4411764706,1,3,1,4,13,5,-,-,-,10,25,25,2.5,1,3,1,4,13,5,-,-,-,8,20,20,2.5,1,3,1,3,10,4,-,-,-,4,8,8,2,-,-,-,-,-,-,-,-,-,3,10,10,3.3333333333,1,3,1,3,10,4,-,-,-,1,2,2,2,-,-,-,-,-,-,-,-,-,2,5,5,2.5,-,-,-,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,24,24,1,-,-,-,-,-,-,-,-,-
857,"25202","115004","ïFç™és","àÓïîí¨",79,171,171,2.164556962,11,50,15,21,91,39,11,42,13,37,129,129,3.4864864865,11,50,15,21,91,39,11,42,13,27,85,85,3.1481481481,8,32,10,16,62,29,3,6,3,6,12,12,2,-,-,-,-,-,-,-,-,-,16,63,63,3.9375,8,32,10,15,60,28,-,-,-,5,10,10,2,-,-,-,1,2,1,3,6,3,10,44,44,4.4,3,18,5,5,29,10,8,36,10,-,-,-,-,-,-,-,-,-,-,-,-,-,42,42,42,1,-,-,-,-,-,-,-,-,-
