1,"•½¬17”N‘¨’²¸@¬’nˆæWŒv@i‘–±È“Œv‹Çj"
2,"‘æ1•\@’j—•ÊlŒû‹y‚Ñ¢‘Ñ”"
3,"","","","","","","","","","","",""
1243,"25201","054206180","1184.1.8","","","","‘å’ÃŽs","‹Â–Ø‚U’š–Ú",48,21,27,13
1244,"25201","054206190","2251.1.1","","","","‘å’ÃŽs","‹Â–Ø‚U’š–Ú",41,20,21,13
1245,"25201","054206200","2251.1.2","","","","‘å’ÃŽs","‹Â–Ø‚U’š–Ú",27,10,17,6
1246,"25201","054206210","2251.1.3","","","","‘å’ÃŽs","‹Â–Ø‚U’š–Ú",-,-,-,-
1247,"25201","054206220","2251.1.4","","","","‘å’ÃŽs","‹Â–Ø‚U’š–Ú",-,-,-,-
1248,"25201","054206230","2251.1.5","","","","‘å’ÃŽs","‹Â–Ø‚U’š–Ú",7,4,3,4
1249,"25201","054206240","2251.1.6","","","","‘å’ÃŽs","‹Â–Ø‚U’š–Ú",-,-,-,-
1250,"25201","054206250","2251.1.7","","","","‘å’ÃŽs","‹Â–Ø‚U’š–Ú",26,13,13,7
1251,"25201","054206260","2251.1.8","","","","‘å’ÃŽs","‹Â–Ø‚U’š–Ú",35,14,21,9
1252,"25201","054206270","2251.1.9","","","","‘å’ÃŽs","‹Â–Ø‚U’š–Ú",17,7,10,5
1253,"25201","054206280","2251.1.10","","","","‘å’ÃŽs","‹Â–Ø‚U’š–Ú",-,-,-,-
1254,"25201","054206290","2251.1.11","","","","‘å’ÃŽs","‹Â–Ø‚U’š–Ú",-,-,-,-
1255,"25201","054206300","2251.1.12","","","","‘å’ÃŽs","‹Â–Ø‚U’š–Ú",-,-,-,-
1256,"25201","054207010","1182.1.7","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",19,9,10,5
1257,"25201","054207020","1182.1.8","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",25,11,14,6
1258,"25201","054207030","1182.1.9","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",28,12,16,6
1259,"25201","054207040","1182.1.10","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1260,"25201","054207050","1182.1.11","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1261,"25201","054207060","1182.1.12","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1262,"25201","054207070","1182.1.13","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1263,"25201","054207080","1182.1.14","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1264,"25201","054207090","1182.1.15","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1265,"25201","054207100","1182.1.16","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1266,"25201","054207110","1182.1.17","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1267,"25201","054207120","1182.1.18","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1268,"25201","054207130","1182.1.19","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1269,"25201","054207140","1182.1.20","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",5,2,3,1
1270,"25201","054207150","1182.1.21","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1271,"25201","054207160","1182.1.22","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1272,"25201","054207170","1182.1.23","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1273,"25201","054207180","1182.1.24","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",38,9,29,1
1274,"25201","054207190","1182.1.25","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1275,"25201","054207200","1131.1.1","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1276,"25201","054207210","1131.1.2","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",6,3,3,2
1277,"25201","054207220","1131.1.3","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1278,"25201","054207230","1131.1.4","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1279,"25201","054207240","1131.1.5","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1280,"25201","054207250","1131.1.6","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1281,"25201","054207260","1131.1.7","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1282,"25201","054207270","1131.1.8","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1283,"25201","054207280","1131.1.9","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1284,"25201","054207290","1131.1.10","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1285,"25201","054207300","1131.1.11","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1286,"25201","054207310","1131.1.12","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1287,"25201","054207320","1131.1.13","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1288,"25201","054207330","1131.1.14","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1289,"25201","054207340","1131.1.15","","","","‘å’ÃŽs","‹Â–Ø‚V’š–Ú",-,-,-,-
1290,"25201","055101010","2236.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",28,14,14,10
1291,"25201","055101020","2236.1.2","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",-,-,-,-
1292,"25201","055101030","2236.1.3","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",-,-,-,-
1293,"25201","055101040","2236.1.4","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",-,-,-,-
1294,"25201","055101050","2236.1.5","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",16,10,6,7
1295,"25201","055101060","2236.1.6","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",8,4,4,2
1296,"25201","055101070","2236.1.7","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",-,-,-,-
1297,"25201","055101080","2236.1.8","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",14,8,6,7
1298,"25201","055101090","2236.1.9","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",5,3,2,2
1299,"25201","055101100","2236.1.10","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",26,10,16,10
1300,"25201","055101110","2236.1.11","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",10,5,5,4
1301,"25201","055101120","2237.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",67,27,40,25
1302,"25201","055101130","2237.1.2","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",56,29,27,25
1303,"25201","055101140","2238.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",20,9,11,5
1304,"25201","055101150","2238.1.2","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",12,7,5,9
1305,"25201","055101160","2238.1.3","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",4,2,2,2
1306,"25201","055101170","2238.1.4","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",32,18,14,17
1307,"25201","055101180","2238.1.5","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",29,13,16,10
1308,"25201","055101190","2239.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",-,-,-,-
1309,"25201","055101200","2239.1.2","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",37,18,19,24
1310,"25201","055101210","2235.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",42,20,22,13
1311,"25201","055101220","2235.1.2","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",77,36,41,23
1312,"25201","055101230","2235.1.3","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",56,25,31,17
1313,"25201","055101240","2234.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",67,34,33,22
1314,"25201","055101250","2239.1.3","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",-,-,-,-
1315,"25201","055101260","2239.1.4","","","","‘å’ÃŽs","—Y‹Õ–k‚P’š–Ú",-,-,-,-
1316,"25201","055102010","1117.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",4,2,2,1
1317,"25201","055102020","1117.1.2","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",-,-,-,-
1318,"25201","055102030","1117.1.3","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",10,7,3,10
1319,"25201","055102040","1117.1.4","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",-,-,-,-
1320,"25201","055102050","1117.1.5","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",20,9,11,15
1321,"25201","055102060","1117.1.6","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",31,15,16,16
1322,"25201","055102070","2240.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",35,20,15,16
1323,"25201","055102080","2240.1.2","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",36,19,17,14
1324,"25201","055102090","2240.1.3","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",44,24,20,11
1325,"25201","055102100","2241.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",53,25,28,15
1326,"25201","055102110","1118.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",43,19,24,13
1327,"25201","055102120","1118.1.2","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",47,24,23,16
1328,"25201","055102130","1113.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",30,16,14,11
1329,"25201","055102140","1113.1.2","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",20,9,11,7
1330,"25201","055102150","2231.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",82,44,38,25
1331,"25201","055102160","2231.1.2","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",87,42,45,25
1332,"25201","055102170","1113.1.3","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",31,15,16,11
1333,"25201","055102180","1113.1.4","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",35,18,17,12
1334,"25201","055102190","1114.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",44,24,20,15
1335,"25201","055102200","1114.1.2","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",49,25,24,14
1336,"25201","055102210","1114.1.3","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",44,25,19,15
1337,"25201","055102220","1118.1.3","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",22,11,11,8
1338,"25201","055102230","2241.1.2","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",41,20,21,14
1339,"25201","055102240","2241.1.3","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",33,19,14,12
1340,"25201","055102250","2233.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",42,19,23,14
1341,"25201","055102260","2241.1.4","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",49,27,22,14
1342,"25201","055102270","2233.1.2","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",18,8,10,5
1343,"25201","055102280","2233.1.3","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",94,43,51,25
1344,"25201","055102290","2232.1.1","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",30,17,13,12
1345,"25201","055102300","2232.1.2","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",62,31,31,18
1346,"25201","055102310","2232.1.3","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",48,20,28,15
1347,"25201","055102320","2239.1.6","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",79,40,39,23
1348,"25201","055102330","2239.1.5","","","","‘å’ÃŽs","—Y‹Õ–k‚Q’š–Ú",68,40,28,20
1349,"25201","055201010","1103.1.1","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",10,6,4,7
1350,"25201","055201020","1103.1.2","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",10,4,6,4
1351,"25201","055201030","1098.1.1","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",17,8,9,6
1352,"25201","055201040","1103.1.3","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",64,26,38,20
1353,"25201","055201050","1103.1.4","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",19,8,11,5
1354,"25201","055201060","1098.1.2","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",-,-,-,-
1355,"25201","055201070","1098.1.3","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",-,-,-,-
1356,"25201","055201080","1098.1.4","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",23,6,17,19
1357,"25201","055201090","1098.1.5","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",-,-,-,-
1358,"25201","055201100","1098.1.6","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",85,45,40,27
1359,"25201","055201110","1098.1.7","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",-,-,-,-
1360,"25201","055201120","1098.1.8","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",14,6,8,6
1361,"25201","055201130","1098.1.9","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",-,-,-,-
1362,"25201","055201140","1099.1.1","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",59,31,28,24
1363,"25201","055201150","1099.1.2","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",52,26,26,26
1364,"25201","055201160","1099.1.3","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",23,11,12,8
1365,"25201","055201170","1099.1.4","","","","‘å’ÃŽs","—Y‹Õ‚P’š–Ú",17,10,7,7
1366,"25201","055202010","1111.1.1","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",37,19,18,12
1367,"25201","055202020","1111.1.2","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",33,14,19,11
1368,"25201","055202030","1111.1.3","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",34,19,15,9
1369,"25201","055202040","1109.1.1","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",36,19,17,11
1370,"25201","055202050","1109.1.2","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",48,25,23,16
1371,"25201","055202060","1109.1.3","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",-,-,-,-
1372,"25201","055202070","1109.1.4","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",17,8,9,5
1373,"25201","055202080","1109.1.5","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",30,13,17,11
1374,"25201","055202090","1109.1.6","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",29,12,17,8
1375,"25201","055202100","1111.1.4","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",7,3,4,2
1376,"25201","055202110","1111.1.5","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",37,16,21,13
1377,"25201","055202120","1112.1.1","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",30,16,14,6
1378,"25201","055202130","1112.1.2","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",11,6,5,5
1379,"25201","055202140","1112.1.3","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",10,6,4,3
1380,"25201","055202150","1112.1.4","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",12,5,7,5
1381,"25201","055202160","1112.1.5","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",-,-,-,-
1382,"25201","055202170","1112.1.6","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",11,4,7,4
1383,"25201","055202180","1112.1.7","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",48,25,23,17
1384,"25201","055202190","1112.1.8","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",-,-,-,-
1385,"25201","055202200","1112.1.9","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",-,-,-,-
1386,"25201","055202210","1112.1.10","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",-,-,-,-
1387,"25201","055202220","1112.1.11","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",-,-,-,-
1388,"25201","055202230","1111.1.6","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",-,-,-,-
1389,"25201","055202240","1111.1.7","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",-,-,-,-
1390,"25201","055202250","1109.1.7","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",3,1,2,1
1391,"25201","055202260","1109.1.8","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",-,-,-,-
1392,"25201","055202270","1109.1.9","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",-,-,-,-
1393,"25201","055202280","1112.1.12","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",-,-,-,-
1394,"25201","055202290","1109.1.10","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",-,-,-,-
1395,"25201","055202300","1109.1.11","","","","‘å’ÃŽs","—Y‹Õ‚Q’š–Ú",-,-,-,-
1396,"25201","055203010","1110.1.1","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",33,17,16,22
1397,"25201","055203020","1110.1.2","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",42,22,20,23
1398,"25201","055203030","2125.1.1","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",53,29,24,22
1399,"25201","055203040","2125.1.2","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",18,8,10,10
1400,"25201","055203050","2125.1.3","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",1,1,-,1
1401,"25201","055203060","2125.1.4","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",2,-,2,1
1402,"25201","055203070","1115.1.1","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",5,2,3,1
1403,"25201","055203080","2239.1.7","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",-,-,-,-
1404,"25201","055203090","2239.1.8","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",-,-,-,-
1405,"25201","055203100","2239.1.9","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",-,-,-,-
1406,"25201","055203110","1115.1.2","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",53,28,25,16
1407,"25201","055203120","2125.1.5","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",-,-,-,-
1408,"25201","055203130","2125.1.6","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",8,4,4,3
1409,"25201","055203140","2125.1.7","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",-,-,-,-
1410,"25201","055203150","2125.1.8","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",36,18,18,12
1411,"25201","055203160","1116.1.1","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",37,17,20,13
1412,"25201","055203170","1116.1.2","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",18,9,9,7
1413,"25201","055203180","1116.1.3","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",38,18,20,15
1414,"25201","055203190","1116.1.4","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",32,14,18,7
1415,"25201","055203200","1116.1.5","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",16,7,9,5
1416,"25201","055203210","2234.1.2","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",38,23,15,14
1417,"25201","055203220","2234.1.3","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",26,13,13,6
1418,"25201","055203230","2234.1.4","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",-,-,-,-
1419,"25201","055203240","2234.1.5","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",20,8,12,8
1420,"25201","055203250","1115.1.3","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",50,21,29,16
1421,"25201","055203260","1115.1.4","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",10,6,4,4
1422,"25201","055203270","1115.1.5","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",34,19,15,15
1423,"25201","055203280","1115.1.6","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",9,4,5,3
1424,"25201","055203290","1115.1.7","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",-,-,-,-
1425,"25201","055203300","1115.1.8","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",30,15,15,8
1426,"25201","055203310","1115.1.9","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",9,5,4,3
1427,"25201","055203320","1115.1.10","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",33,15,18,11
1428,"25201","055203330","2239.1.10","","","","‘å’ÃŽs","—Y‹Õ‚R’š–Ú",-,-,-,-
1429,"25201","055204010","1104.1.1","","","","‘å’ÃŽs","—Y‹Õ‚S’š–Ú",-,-,-,-
1430,"25201","055204020","1104.1.2","","","","‘å’ÃŽs","—Y‹Õ‚S’š–Ú",-,-,-,-
1431,"25201","055204030","1104.1.3","","","","‘å’ÃŽs","—Y‹Õ‚S’š–Ú",-,-,-,-
1432,"25201","055204040","1104.1.4","","","","‘å’ÃŽs","—Y‹Õ‚S’š–Ú",-,-,-,-
1433,"25201","055204050","1104.1.5","","","","‘å’ÃŽs","—Y‹Õ‚S’š–Ú",-,-,-,-
1434,"25201","055204060","1104.1.6","","","","‘å’ÃŽs","—Y‹Õ‚S’š–Ú",5,2,3,2
1435,"25201","055204070","1104.1.7","","","","‘å’ÃŽs","—Y‹Õ‚S’š–Ú",-,-,-,-
1436,"25201","055204080","1104.1.8","","","","‘å’ÃŽs","—Y‹Õ‚S’š–Ú",-,-,-,-
1437,"25201","055204090","1104.1.9","","","","‘å’ÃŽs","—Y‹Õ‚S’š–Ú",-,-,-,-
1438,"25201","055204100","1104.1.10","","","","‘å’ÃŽs","—Y‹Õ‚S’š–Ú",-,-,-,-
1439,"25201","055204110","1104.1.11","","","","‘å’ÃŽs","—Y‹Õ‚S’š–Ú",-,-,-,-
1440,"25201","055204120","1104.1.12","","","","‘å’ÃŽs","—Y‹Õ‚S’š–Ú",-,-,-,-
1441,"25201","055204130","1104.1.13","","","","‘å’ÃŽs","—Y‹Õ‚S’š–Ú",-,-,-,-
1442,"25201","055204140","1104.1.14","","","","‘å’ÃŽs","—Y‹Õ‚S’š–Ú",-,-,-,-
1443,"25201","055205010","1104.1.15","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",35,17,18,30
1444,"25201","055205020","1104.1.16","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",16,1,15,15
1445,"25201","055205030","1104.1.17","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",-,-,-,-
1446,"25201","055205040","1104.1.18","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",-,-,-,-
1447,"25201","055205050","1104.1.19","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",-,-,-,-
1448,"25201","055205060","1104.1.20","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",-,-,-,-
1449,"25201","055205070","1108.1.1","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",68,32,36,24
1450,"25201","055205080","1108.1.2","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",-,-,-,-
1451,"25201","055205090","1108.1.3","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",-,-,-,-
1452,"25201","055205100","1108.1.4","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",11,7,4,5
1453,"25201","055205110","1108.1.5","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",25,15,10,8
1454,"25201","055205120","1108.1.6","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",17,11,6,13
1455,"25201","055205130","1104.1.21","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",-,-,-,-
1456,"25201","055205140","1105.1.","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",199,102,97,63
1457,"25201","055205150","1107.1.","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",156,77,79,45
1458,"25201","055205160","1106.1.","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",172,86,86,61
1459,"25201","055205170","1108.1.7","","","","‘å’ÃŽs","—Y‹Õ‚T’š–Ú",-,-,-,-
